Customer ID,Age,Gender,Location,Subscription Status,Item Purchased,Category,Size,Color,Season,Purchase Amount (USD),Previous Purchases,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Promo_Dependency_Score,Review Rating,Review_Satisfaction_Score,Purchase_Intensity_Score,Frequency_Category_Score,Category_Diversity,Normalized_Category_Diversity,Customer_Value_Tier,Loyalty_Score_A,Loyalty_Score_B,Promo_Dependency_Segment,Customer_Engagement_Segment,Master_Customer_Segment
2747,39,Female,Ohio,No,Hoodie,Clothing,M,Orange,Fall,25,21,PayPal,Standard,0,0,0,3.7,0.74,0.42,0.35,1,1,Low Value,0.67,0.335,Organically Motivated,Moderately Engaged,Emotionally Loyal
2748,18,Female,West Virginia,No,Jeans,Clothing,M,Teal,Winter,62,21,Credit Card,Free Shipping,0,0,0,3.1,0.62,0.42,0.35,1,1,Mid Value,0.658,0.52,Organically Motivated,Moderately Engaged,Emotionally Loyal
2749,24,Female,Virginia,No,Jacket,Outerwear,L,Turquoise,Spring,98,16,Venmo,Free Shipping,0,0,0,3,0.6,0.32,0.2,1,1,High Value,0.596,0.65,Organically Motivated,Low Engagement,Moderate Customers
2750,64,Female,Vermont,No,Jacket,Outerwear,M,Cyan,Spring,53,15,Bank Transfer,Standard,0,0,0,3.4,0.68,0.3,0.2,1,1,Mid Value,0.598,0.415,Organically Motivated,Low Engagement,Moderate Customers
2751,51,Female,Alaska,No,Sandals,Footwear,L,Pink,Spring,66,26,PayPal,2-Day Shipping,0,0,0,2.7,0.54,0.52,0.35,1,1,Mid Value,0.68,0.59,Organically Motivated,Moderately Engaged,Emotionally Loyal
2752,27,Female,Minnesota,No,Dress,Clothing,S,Indigo,Fall,52,50,Venmo,Free Shipping,0,0,0,3.1,0.62,1,0.6,1,1,Mid Value,0.882,0.76,Organically Motivated,Highly Engaged,Premium Loyalists
2753,48,Female,Colorado,No,Sweater,Clothing,S,Peach,Winter,64,30,Venmo,Free Shipping,0,0,0,4,0.8,0.6,0.75,1,1,Mid Value,0.81,0.62,Organically Motivated,Moderately Engaged,Premium Loyalists
2754,69,Female,Rhode Island,No,Gloves,Accessories,M,Beige,Spring,59,48,PayPal,Next Day Air,0,0,0,3.6,0.72,0.96,0.4,1,1,Mid Value,0.84,0.775,Organically Motivated,Highly Engaged,Premium Loyalists
2755,59,Female,New Jersey,No,Sunglasses,Accessories,L,Gold,Summer,61,21,Venmo,Free Shipping,0,0,0,3.6,0.72,0.42,0.75,1,1,Mid Value,0.748,0.515,Organically Motivated,Moderately Engaged,Premium Loyalists
2756,59,Female,Nevada,No,Belt,Accessories,M,Indigo,Winter,97,18,Credit Card,Store Pickup,0,0,0,3.3,0.66,0.36,0.2,1,1,High Value,0.614,0.665,Organically Motivated,Low Engagement,Moderate Customers
2757,42,Female,Minnesota,No,Hat,Accessories,L,Violet,Winter,23,41,PayPal,Free Shipping,0,0,0,4.1,0.82,0.82,0.6,1,1,Low Value,0.848,0.525,Organically Motivated,Highly Engaged,Premium Loyalists
2758,39,Female,Delaware,No,Hat,Accessories,XL,Brown,Fall,98,11,Venmo,Next Day Air,0,0,0,4.3,0.86,0.22,0.6,1,1,High Value,0.672,0.6,Organically Motivated,Low Engagement,Emotionally Loyal
2759,32,Female,Illinois,No,Blouse,Clothing,M,Purple,Summer,98,8,Bank Transfer,Standard,0,0,0,3.2,0.64,0.16,0.75,1,1,High Value,0.662,0.57,Organically Motivated,Low Engagement,Emotionally Loyal
2760,68,Female,Washington,No,Shoes,Footwear,M,Turquoise,Summer,59,42,Cash,Free Shipping,0,0,0,3.9,0.78,0.84,0.35,1,1,Mid Value,0.8,0.715,Organically Motivated,Highly Engaged,Premium Loyalists
2761,41,Female,Alaska,No,Skirt,Clothing,S,Violet,Fall,82,41,Credit Card,Next Day Air,0,0,0,5,1,0.82,0.75,1,1,High Value,0.896,0.82,Organically Motivated,Highly Engaged,Premium Loyalists
2762,31,Female,Michigan,No,Sneakers,Footwear,M,Purple,Fall,82,3,Credit Card,Next Day Air,0,0,0,3.4,0.68,0.06,0.35,1,1,High Value,0.556,0.44,Organically Motivated,Low Engagement,Moderate Customers
2763,58,Female,Georgia,No,T-shirt,Clothing,M,Charcoal,Fall,41,10,Debit Card,Store Pickup,0,0,0,3.8,0.76,0.2,0.35,1,1,Low Value,0.606,0.305,Organically Motivated,Low Engagement,Moderate Customers
2764,28,Female,West Virginia,No,Handbag,Accessories,M,Green,Fall,52,35,Venmo,2-Day Shipping,0,0,0,2.9,0.58,0.7,0.4,1,1,Mid Value,0.748,0.61,Organically Motivated,Highly Engaged,Premium Loyalists
2765,63,Female,Arizona,No,Sweater,Clothing,XL,White,Spring,41,2,Debit Card,Next Day Air,0,0,0,2.6,0.52,0.04,1,1,1,Low Value,0.664,0.225,Organically Motivated,Low Engagement,Emotionally Loyal
2766,64,Female,Colorado,No,Gloves,Accessories,M,Purple,Summer,70,24,Credit Card,2-Day Shipping,0,0,0,4.3,0.86,0.48,0.4,1,1,Mid Value,0.71,0.59,Organically Motivated,Moderately Engaged,Premium Loyalists
2767,66,Female,Tennessee,No,Dress,Clothing,M,Cyan,Winter,91,47,Credit Card,Standard,0,0,0,2.8,0.56,0.94,0.6,1,1,High Value,0.858,0.925,Organically Motivated,Highly Engaged,Premium Loyalists
2768,31,Female,Iowa,No,Dress,Clothing,M,Green,Spring,95,31,Cash,Free Shipping,0,0,0,4.5,0.9,0.62,0.6,1,1,High Value,0.796,0.785,Organically Motivated,Moderately Engaged,Premium Loyalists
2769,55,Female,Kansas,No,Blouse,Clothing,M,Beige,Spring,25,28,PayPal,2-Day Shipping,0,0,0,3.8,0.76,0.56,0.75,1,1,Low Value,0.794,0.405,Organically Motivated,Moderately Engaged,Premium Loyalists
2770,32,Female,Oklahoma,No,Shirt,Clothing,L,Lavender,Fall,89,13,Cash,Standard,0,0,0,3,0.6,0.26,1,1,1,High Value,0.738,0.575,Organically Motivated,Low Engagement,Premium Loyalists
2771,50,Female,Nebraska,No,Boots,Footwear,S,Blue,Fall,44,22,Bank Transfer,Express,0,0,0,3.3,0.66,0.44,0.4,1,1,Low Value,0.678,0.44,Organically Motivated,Moderately Engaged,Emotionally Loyal
2772,58,Female,Maryland,No,Jacket,Outerwear,S,Beige,Summer,52,12,Bank Transfer,2-Day Shipping,0,0,0,3.1,0.62,0.24,0.8,1,1,Mid Value,0.694,0.38,Organically Motivated,Low Engagement,Emotionally Loyal
2773,18,Female,Pennsylvania,No,Backpack,Accessories,L,Blue,Spring,94,10,Bank Transfer,Store Pickup,0,0,0,3.5,0.7,0.2,0.35,1,1,High Value,0.6,0.57,Organically Motivated,Low Engagement,Moderate Customers
2774,39,Female,Arizona,No,Pants,Clothing,S,Maroon,Spring,98,45,Bank Transfer,Express,0,0,0,4.6,0.92,0.9,0.4,1,1,High Value,0.842,0.94,Organically Motivated,Highly Engaged,Premium Loyalists
2775,56,Female,Oklahoma,No,Boots,Footwear,L,Yellow,Fall,40,42,Credit Card,Standard,0,0,0,4.1,0.82,0.84,0.4,1,1,Low Value,0.814,0.62,Organically Motivated,Highly Engaged,Premium Loyalists
2776,37,Female,Montana,No,Socks,Clothing,L,Red,Fall,25,16,Debit Card,Free Shipping,0,0,0,3.6,0.72,0.32,1,1,1,Low Value,0.768,0.285,Organically Motivated,Low Engagement,Premium Loyalists
2777,46,Female,Wyoming,No,Scarf,Accessories,L,Green,Fall,62,6,Bank Transfer,Free Shipping,0,0,0,2.9,0.58,0.12,0.2,1,1,Mid Value,0.534,0.37,Organically Motivated,Low Engagement,Moderate Customers
2778,52,Female,Idaho,No,Blouse,Clothing,M,Magenta,Fall,24,28,Credit Card,Standard,0,0,0,4.8,0.96,0.56,0.35,1,1,Low Value,0.734,0.4,Organically Motivated,Moderately Engaged,Premium Loyalists
2779,70,Female,Pennsylvania,No,Belt,Accessories,L,Yellow,Spring,57,24,Credit Card,Standard,0,0,0,3.2,0.64,0.48,0.75,1,1,Mid Value,0.758,0.525,Organically Motivated,Moderately Engaged,Premium Loyalists
2780,61,Female,Montana,No,Sunglasses,Accessories,L,Blue,Winter,66,14,Credit Card,Express,0,0,0,4.3,0.86,0.28,0.8,1,1,Mid Value,0.73,0.47,Organically Motivated,Low Engagement,Premium Loyalists
2781,33,Female,Ohio,No,Boots,Footwear,M,Charcoal,Winter,70,29,PayPal,Next Day Air,0,0,0,4.1,0.82,0.58,0.8,1,1,Mid Value,0.816,0.64,Organically Motivated,Moderately Engaged,Premium Loyalists
2782,65,Female,Mississippi,No,Sandals,Footwear,M,Blue,Spring,39,33,PayPal,Standard,0,0,0,4.6,0.92,0.66,1,1,1,Low Value,0.89,0.525,Organically Motivated,Moderately Engaged,Premium Loyalists
2783,41,Female,Idaho,No,Gloves,Accessories,S,Cyan,Spring,34,30,PayPal,Free Shipping,0,0,0,3.8,0.76,0.6,0.2,1,1,Low Value,0.696,0.47,Organically Motivated,Moderately Engaged,Emotionally Loyal
2784,19,Female,Virginia,No,Skirt,Clothing,M,Silver,Spring,38,26,Credit Card,Next Day Air,0,0,0,4.5,0.9,0.52,0.4,1,1,Low Value,0.726,0.45,Organically Motivated,Moderately Engaged,Premium Loyalists
2785,33,Female,Idaho,No,Skirt,Clothing,M,Black,Winter,70,12,PayPal,Express,0,0,0,3.1,0.62,0.24,0.35,1,1,Mid Value,0.604,0.47,Organically Motivated,Low Engagement,Moderate Customers
2786,53,Female,Louisiana,No,Blouse,Clothing,S,Green,Summer,80,13,Bank Transfer,Next Day Air,0,0,0,2.9,0.58,0.26,0.6,1,1,High Value,0.656,0.53,Organically Motivated,Low Engagement,Emotionally Loyal
2787,54,Female,Colorado,No,Handbag,Accessories,M,Violet,Spring,51,41,Debit Card,Next Day Air,0,0,0,3.8,0.76,0.82,0.35,1,1,Mid Value,0.792,0.665,Organically Motivated,Highly Engaged,Premium Loyalists
2788,36,Female,West Virginia,No,Boots,Footwear,XL,Pink,Spring,79,4,Venmo,Next Day Air,0,0,0,4.1,0.82,0.08,0.8,1,1,High Value,0.666,0.435,Organically Motivated,Low Engagement,Emotionally Loyal
2789,56,Female,Rhode Island,No,Boots,Footwear,M,Olive,Summer,92,2,Credit Card,Free Shipping,0,0,0,3.1,0.62,0.04,0.2,1,1,High Value,0.514,0.48,Organically Motivated,Low Engagement,Moderate Customers
2790,28,Female,North Carolina,No,Sweater,Clothing,L,Orange,Fall,85,28,Credit Card,Express,0,0,0,5,1,0.56,0.75,1,1,High Value,0.818,0.705,Organically Motivated,Moderately Engaged,Premium Loyalists
2791,34,Female,Maine,No,Socks,Clothing,M,Black,Spring,63,24,Debit Card,Free Shipping,0,0,0,4.5,0.9,0.48,0.2,1,1,Mid Value,0.674,0.555,Organically Motivated,Moderately Engaged,Emotionally Loyal
2792,43,Female,Iowa,No,Gloves,Accessories,M,Yellow,Fall,60,14,Venmo,Express,0,0,0,2.8,0.56,0.28,0.8,1,1,Mid Value,0.7,0.44,Organically Motivated,Low Engagement,Premium Loyalists
2793,54,Female,Kentucky,No,Shorts,Clothing,L,Violet,Winter,44,11,Credit Card,Express,0,0,0,3.2,0.64,0.22,1,1,1,Low Value,0.73,0.33,Organically Motivated,Low Engagement,Premium Loyalists
2794,37,Female,Massachusetts,No,Boots,Footwear,M,Silver,Spring,57,27,Debit Card,Standard,0,0,0,3.1,0.62,0.54,0.75,1,1,Mid Value,0.774,0.555,Organically Motivated,Moderately Engaged,Premium Loyalists
2795,33,Female,New York,No,Jacket,Outerwear,M,Gold,Fall,24,7,Cash,Standard,0,0,0,3.3,0.66,0.14,0.8,1,1,Low Value,0.668,0.19,Organically Motivated,Low Engagement,Emotionally Loyal
2796,33,Female,Nebraska,No,Scarf,Accessories,M,Magenta,Winter,35,49,PayPal,Store Pickup,0,0,0,3.4,0.68,0.98,0.2,1,1,Low Value,0.802,0.665,Organically Motivated,Highly Engaged,Premium Loyalists
2797,55,Female,Oklahoma,No,Jacket,Outerwear,M,Red,Winter,73,21,Cash,Store Pickup,0,0,0,3.8,0.76,0.42,0.2,1,1,Mid Value,0.642,0.575,Organically Motivated,Moderately Engaged,Moderate Customers
2798,63,Female,Oklahoma,No,Jewelry,Accessories,M,Green,Winter,42,10,Venmo,Express,0,0,0,3.5,0.7,0.2,0.35,1,1,Low Value,0.6,0.31,Organically Motivated,Low Engagement,Moderate Customers
2799,52,Female,Rhode Island,No,Hoodie,Clothing,XL,Red,Winter,20,37,PayPal,Store Pickup,0,0,0,4.8,0.96,0.74,1,1,1,Low Value,0.918,0.47,Organically Motivated,Highly Engaged,Premium Loyalists
2800,23,Female,Maine,No,T-shirt,Clothing,L,Pink,Spring,89,9,Bank Transfer,Free Shipping,0,0,0,3.9,0.78,0.18,0.35,1,1,High Value,0.602,0.535,Organically Motivated,Low Engagement,Moderate Customers
2801,70,Female,Arkansas,No,Shirt,Clothing,L,Violet,Fall,76,14,Cash,Free Shipping,0,0,0,3.4,0.68,0.28,0.75,1,1,High Value,0.702,0.52,Organically Motivated,Low Engagement,Premium Loyalists
2802,64,Female,New Mexico,No,Shirt,Clothing,M,Indigo,Winter,56,30,PayPal,Express,0,0,0,2.6,0.52,0.6,0.2,1,1,Mid Value,0.672,0.58,Organically Motivated,Moderately Engaged,Emotionally Loyal
2803,22,Female,Hawaii,No,Coat,Outerwear,L,Red,Fall,100,42,Credit Card,Store Pickup,0,0,0,3.1,0.62,0.84,0.8,1,1,High Value,0.874,0.92,Organically Motivated,Highly Engaged,Premium Loyalists
2804,46,Female,Idaho,No,T-shirt,Clothing,M,Violet,Winter,44,31,Bank Transfer,Free Shipping,0,0,0,3.3,0.66,0.62,0.6,1,1,Low Value,0.772,0.53,Organically Motivated,Moderately Engaged,Premium Loyalists
2805,65,Female,South Carolina,No,Hoodie,Clothing,M,Cyan,Spring,76,48,Bank Transfer,Standard,0,0,0,2.8,0.56,0.96,0.35,1,1,High Value,0.814,0.86,Organically Motivated,Highly Engaged,Premium Loyalists
2806,18,Female,Nevada,No,Sunglasses,Accessories,S,Black,Fall,97,48,Cash,Standard,0,0,0,4.3,0.86,0.96,0.4,1,1,High Value,0.854,0.965,Organically Motivated,Highly Engaged,Premium Loyalists
2807,45,Female,South Carolina,No,Blouse,Clothing,L,Purple,Spring,39,50,Credit Card,Standard,0,0,0,2.7,0.54,1,0.2,1,1,Low Value,0.794,0.695,Organically Motivated,Highly Engaged,Premium Loyalists
2808,56,Female,Maryland,No,Hoodie,Clothing,M,Charcoal,Spring,100,10,Debit Card,2-Day Shipping,0,0,0,4.4,0.88,0.2,0.8,1,1,High Value,0.708,0.6,Organically Motivated,Low Engagement,Premium Loyalists
2809,49,Female,Tennessee,No,Skirt,Clothing,M,Beige,Spring,62,45,PayPal,Free Shipping,0,0,0,3.9,0.78,0.9,0.35,1,1,Mid Value,0.818,0.76,Organically Motivated,Highly Engaged,Premium Loyalists
2810,66,Female,Arkansas,No,Shorts,Clothing,XL,Teal,Summer,98,27,Debit Card,Standard,0,0,0,3,0.6,0.54,0.4,1,1,High Value,0.702,0.76,Organically Motivated,Moderately Engaged,Premium Loyalists
2811,27,Female,Arizona,No,Jeans,Clothing,M,Purple,Summer,31,10,Debit Card,Standard,0,0,0,4,0.8,0.2,0.8,1,1,Low Value,0.7,0.255,Organically Motivated,Low Engagement,Premium Loyalists
2812,69,Female,Ohio,No,Jacket,Outerwear,M,Blue,Fall,89,19,Credit Card,Store Pickup,0,0,0,3.7,0.74,0.38,0.4,1,1,High Value,0.668,0.635,Organically Motivated,Low Engagement,Emotionally Loyal
2813,66,Female,North Dakota,No,Hoodie,Clothing,XL,Magenta,Fall,91,1,Credit Card,Store Pickup,0,0,0,3.8,0.76,0.02,0.35,1,1,High Value,0.552,0.465,Organically Motivated,Low Engagement,Moderate Customers
2814,45,Female,Vermont,No,Shirt,Clothing,S,Maroon,Summer,50,39,Debit Card,2-Day Shipping,0,0,0,3.3,0.66,0.78,0.4,1,1,Mid Value,0.78,0.64,Organically Motivated,Highly Engaged,Premium Loyalists
2815,31,Female,Minnesota,No,T-shirt,Clothing,L,Gold,Winter,32,14,Bank Transfer,Standard,0,0,0,3.6,0.72,0.28,0.6,1,1,Low Value,0.676,0.3,Organically Motivated,Low Engagement,Emotionally Loyal
2816,33,Female,Idaho,No,Blouse,Clothing,L,Black,Fall,67,40,Venmo,Free Shipping,0,0,0,3.9,0.78,0.8,0.35,1,1,Mid Value,0.788,0.735,Organically Motivated,Highly Engaged,Premium Loyalists
2817,43,Female,Maryland,No,Skirt,Clothing,M,Black,Spring,28,45,Venmo,Free Shipping,0,0,0,3.5,0.7,0.9,1,1,1,Low Value,0.94,0.59,Organically Motivated,Highly Engaged,Premium Loyalists
2818,25,Female,South Carolina,No,Backpack,Accessories,XL,Yellow,Winter,65,6,Venmo,Standard,0,0,0,3.4,0.68,0.12,1,1,1,Mid Value,0.704,0.385,Organically Motivated,Low Engagement,Premium Loyalists
2819,46,Female,California,No,Shorts,Clothing,M,Turquoise,Fall,73,12,Debit Card,Next Day Air,0,0,0,4.7,0.94,0.24,0.2,1,1,Mid Value,0.606,0.485,Organically Motivated,Low Engagement,Moderate Customers
2820,67,Female,Georgia,No,Shirt,Clothing,L,Lavender,Spring,27,19,Cash,Free Shipping,0,0,0,3,0.6,0.38,0.6,1,1,Low Value,0.694,0.325,Organically Motivated,Low Engagement,Emotionally Loyal
2821,26,Female,Vermont,No,Backpack,Accessories,L,Yellow,Summer,89,5,Cash,Free Shipping,0,0,0,3.9,0.78,0.1,0.75,1,1,High Value,0.658,0.495,Organically Motivated,Low Engagement,Emotionally Loyal
2822,35,Female,Georgia,No,Shoes,Footwear,L,Olive,Summer,72,37,Venmo,Standard,0,0,0,4.5,0.9,0.74,0.6,1,1,Mid Value,0.832,0.73,Organically Motivated,Highly Engaged,Premium Loyalists
2823,61,Female,New Jersey,No,Skirt,Clothing,S,Brown,Fall,37,33,PayPal,Standard,0,0,0,4.1,0.82,0.66,0.4,1,1,Low Value,0.76,0.515,Organically Motivated,Moderately Engaged,Premium Loyalists
2824,26,Female,Utah,No,Dress,Clothing,M,Olive,Summer,63,47,Debit Card,Standard,0,0,0,4.5,0.9,0.94,0.75,1,1,Mid Value,0.922,0.785,Organically Motivated,Highly Engaged,Premium Loyalists
2825,39,Female,Utah,No,Hat,Accessories,M,Purple,Fall,90,49,Debit Card,Free Shipping,0,0,0,4,0.8,0.98,0.4,1,1,High Value,0.854,0.94,Organically Motivated,Highly Engaged,Premium Loyalists
2826,69,Female,North Carolina,No,Handbag,Accessories,M,Yellow,Winter,62,28,Bank Transfer,2-Day Shipping,0,0,0,4.3,0.86,0.56,0.2,1,1,Mid Value,0.694,0.59,Organically Motivated,Moderately Engaged,Emotionally Loyal
2827,32,Female,Florida,No,Handbag,Accessories,L,Brown,Fall,43,23,Venmo,Express,0,0,0,3.6,0.72,0.46,0.2,1,1,Low Value,0.65,0.445,Organically Motivated,Moderately Engaged,Emotionally Loyal
2828,20,Female,Wisconsin,No,Blouse,Clothing,M,Magenta,Fall,96,11,Bank Transfer,Next Day Air,0,0,0,3.1,0.62,0.22,0.75,1,1,High Value,0.678,0.59,Organically Motivated,Low Engagement,Emotionally Loyal
2829,25,Female,Tennessee,No,Scarf,Accessories,L,Lavender,Fall,83,33,PayPal,Standard,0,0,0,2.6,0.52,0.66,0.4,1,1,High Value,0.73,0.745,Organically Motivated,Moderately Engaged,Premium Loyalists
2830,56,Female,Arizona,No,Jewelry,Accessories,XL,Teal,Fall,67,47,Cash,Next Day Air,0,0,0,3.4,0.68,0.94,1,1,1,Mid Value,0.95,0.805,Organically Motivated,Highly Engaged,Premium Loyalists
2831,63,Female,Oregon,No,Skirt,Clothing,L,Cyan,Spring,90,13,Venmo,Store Pickup,0,0,0,2.9,0.58,0.26,0.35,1,1,High Value,0.606,0.58,Organically Motivated,Low Engagement,Moderate Customers
2832,34,Female,Virginia,No,Hoodie,Clothing,L,Pink,Winter,53,4,Credit Card,Express,0,0,0,5,1,0.08,1,1,1,Mid Value,0.724,0.305,Organically Motivated,Low Engagement,Premium Loyalists
2833,29,Female,Maryland,No,Scarf,Accessories,M,Magenta,Summer,37,40,PayPal,Standard,0,0,0,4.6,0.92,0.8,0.4,1,1,Low Value,0.812,0.585,Organically Motivated,Highly Engaged,Premium Loyalists
2834,43,Female,Arkansas,No,Jeans,Clothing,M,Teal,Fall,56,19,Cash,Free Shipping,0,0,0,3.3,0.66,0.38,0.6,1,1,Mid Value,0.7,0.47,Organically Motivated,Low Engagement,Premium Loyalists
2835,39,Female,Texas,No,Jacket,Outerwear,M,Indigo,Fall,43,17,Credit Card,2-Day Shipping,0,0,0,2.9,0.58,0.34,1,1,1,Low Value,0.76,0.385,Organically Motivated,Low Engagement,Premium Loyalists
2836,33,Female,Vermont,No,T-shirt,Clothing,S,Pink,Winter,84,7,Venmo,Free Shipping,0,0,0,4.9,0.98,0.14,0.2,1,1,High Value,0.58,0.49,Organically Motivated,Low Engagement,Moderate Customers
2837,51,Female,Wyoming,No,Pants,Clothing,M,Charcoal,Winter,50,21,Cash,2-Day Shipping,0,0,0,5,1,0.42,0.75,1,1,Mid Value,0.776,0.46,Organically Motivated,Moderately Engaged,Premium Loyalists
2838,65,Female,Alabama,No,Shoes,Footwear,M,Brown,Summer,88,44,PayPal,Express,0,0,0,4.5,0.9,0.88,1,1,1,High Value,0.954,0.88,Organically Motivated,Highly Engaged,Premium Loyalists
2839,51,Female,Maine,No,Jacket,Outerwear,M,Blue,Fall,50,2,Bank Transfer,Free Shipping,0,0,0,3.7,0.74,0.04,1,1,1,Mid Value,0.686,0.27,Organically Motivated,Low Engagement,Emotionally Loyal
2840,70,Female,South Dakota,No,Scarf,Accessories,L,Teal,Summer,80,30,Bank Transfer,Store Pickup,0,0,0,2.8,0.56,0.6,0.6,1,1,High Value,0.756,0.7,Organically Motivated,Moderately Engaged,Premium Loyalists
2841,40,Female,West Virginia,No,T-shirt,Clothing,L,Pink,Spring,47,41,Cash,Store Pickup,0,0,0,3.5,0.7,0.82,0.2,1,1,Mid Value,0.756,0.645,Organically Motivated,Highly Engaged,Premium Loyalists
2842,19,Female,Ohio,No,Dress,Clothing,XL,Magenta,Winter,33,31,Cash,2-Day Shipping,0,0,0,3,0.6,0.62,1,1,1,Low Value,0.846,0.475,Organically Motivated,Moderately Engaged,Premium Loyalists
2843,28,Female,Arizona,No,Coat,Outerwear,L,Green,Fall,100,48,Debit Card,Standard,0,0,0,4.3,0.86,0.96,0.4,1,1,High Value,0.854,0.98,Organically Motivated,Highly Engaged,Premium Loyalists
2844,51,Female,Ohio,No,Sweater,Clothing,M,White,Summer,26,41,Venmo,Store Pickup,0,0,0,3.6,0.72,0.82,1,1,1,Low Value,0.918,0.54,Organically Motivated,Highly Engaged,Premium Loyalists
2845,32,Female,New Mexico,No,Hat,Accessories,M,Indigo,Summer,79,42,Venmo,Standard,0,0,0,4.4,0.88,0.84,0.2,1,1,High Value,0.78,0.815,Organically Motivated,Highly Engaged,Premium Loyalists
2846,26,Female,South Dakota,No,Backpack,Accessories,L,Lavender,Summer,77,39,Debit Card,Express,0,0,0,4.1,0.82,0.78,0.35,1,1,High Value,0.786,0.775,Organically Motivated,Highly Engaged,Premium Loyalists
2847,50,Female,Oklahoma,No,Socks,Clothing,XL,Black,Fall,36,15,PayPal,Next Day Air,0,0,0,2.8,0.56,0.3,0.75,1,1,Low Value,0.696,0.33,Organically Motivated,Low Engagement,Emotionally Loyal
2848,68,Female,Connecticut,No,Jewelry,Accessories,L,Charcoal,Winter,21,3,PayPal,Free Shipping,0,0,0,2.8,0.56,0.06,0.35,1,1,Low Value,0.544,0.135,Organically Motivated,Low Engagement,Moderate Customers
2849,33,Female,Wisconsin,No,Boots,Footwear,L,Gray,Fall,72,28,Bank Transfer,Store Pickup,0,0,0,4.9,0.98,0.56,0.4,1,1,Mid Value,0.746,0.64,Organically Motivated,Moderately Engaged,Premium Loyalists
2850,56,Female,New Hampshire,No,Coat,Outerwear,M,Gold,Spring,25,27,PayPal,Express,0,0,0,4.1,0.82,0.54,0.75,1,1,Low Value,0.794,0.395,Organically Motivated,Moderately Engaged,Premium Loyalists
2851,57,Female,Nebraska,No,Sweater,Clothing,M,Silver,Spring,79,36,Debit Card,Store Pickup,0,0,0,3,0.6,0.72,0.2,1,1,High Value,0.716,0.755,Organically Motivated,Highly Engaged,Premium Loyalists
2852,58,Female,Nevada,No,Blouse,Clothing,L,Teal,Summer,73,42,Debit Card,Store Pickup,0,0,0,3,0.6,0.84,0.6,1,1,Mid Value,0.832,0.785,Organically Motivated,Highly Engaged,Premium Loyalists
2853,40,Female,New York,No,Belt,Accessories,M,Magenta,Spring,71,30,Venmo,Store Pickup,0,0,0,3,0.6,0.6,1,1,1,Mid Value,0.84,0.655,Organically Motivated,Moderately Engaged,Premium Loyalists
2854,37,Female,Pennsylvania,No,Hat,Accessories,M,Magenta,Winter,48,9,PayPal,Next Day Air,0,0,0,3.2,0.64,0.18,1,1,1,Mid Value,0.718,0.33,Organically Motivated,Low Engagement,Premium Loyalists
2855,36,Female,Delaware,No,Sandals,Footwear,M,Beige,Fall,28,25,Venmo,Store Pickup,0,0,0,2.7,0.54,0.5,0.6,1,1,Low Value,0.724,0.39,Organically Motivated,Moderately Engaged,Premium Loyalists
2856,29,Female,Mississippi,No,Boots,Footwear,S,Maroon,Winter,95,33,PayPal,2-Day Shipping,0,0,0,3.8,0.76,0.66,0.4,1,1,High Value,0.754,0.805,Organically Motivated,Moderately Engaged,Premium Loyalists
2857,65,Female,Iowa,No,Jacket,Outerwear,M,Indigo,Winter,48,31,Credit Card,2-Day Shipping,0,0,0,3.5,0.7,0.62,0.6,1,1,Mid Value,0.776,0.55,Organically Motivated,Moderately Engaged,Premium Loyalists
2858,44,Female,Utah,No,Dress,Clothing,S,Maroon,Spring,93,35,Debit Card,Next Day Air,0,0,0,3.8,0.76,0.7,0.6,1,1,High Value,0.806,0.815,Organically Motivated,Highly Engaged,Premium Loyalists
2859,34,Female,Maryland,No,Jeans,Clothing,L,Teal,Summer,87,46,Bank Transfer,2-Day Shipping,0,0,0,3.8,0.76,0.92,0.6,1,1,High Value,0.872,0.895,Organically Motivated,Highly Engaged,Premium Loyalists
2860,31,Female,Utah,No,Shorts,Clothing,L,Yellow,Fall,32,29,Bank Transfer,Express,0,0,0,3.4,0.68,0.58,0.2,1,1,Low Value,0.682,0.45,Organically Motivated,Moderately Engaged,Emotionally Loyal
2861,28,Female,Rhode Island,No,Shirt,Clothing,M,Gold,Spring,38,49,Bank Transfer,Next Day Air,0,0,0,2.9,0.58,0.98,1,1,1,Low Value,0.952,0.68,Organically Motivated,Highly Engaged,Premium Loyalists
2862,66,Female,Maryland,No,Coat,Outerwear,M,Teal,Fall,54,27,Credit Card,Free Shipping,0,0,0,3.4,0.68,0.54,0.6,1,1,Mid Value,0.75,0.54,Organically Motivated,Moderately Engaged,Premium Loyalists
2863,68,Female,Hawaii,No,Coat,Outerwear,S,Violet,Summer,75,5,Bank Transfer,Store Pickup,0,0,0,4.7,0.94,0.1,0.35,1,1,High Value,0.594,0.425,Organically Motivated,Low Engagement,Moderate Customers
2864,37,Female,Connecticut,No,T-shirt,Clothing,M,Yellow,Fall,56,18,Venmo,2-Day Shipping,0,0,0,3.9,0.78,0.36,0.6,1,1,Mid Value,0.706,0.46,Organically Motivated,Low Engagement,Premium Loyalists
2865,58,Female,Illinois,No,Sweater,Clothing,S,Maroon,Fall,43,31,Venmo,Store Pickup,0,0,0,3.6,0.72,0.62,1,1,1,Low Value,0.858,0.525,Organically Motivated,Moderately Engaged,Premium Loyalists
